Hogar propio,calle,Zona,tipovivienda,tiene discacidad,tiene celular,recibe el BDH,tiene negocio,AREA,AREA
0,con asfalto,urbano,casa,No,Si,Si,No,no pobre,no pobre
0,con asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,con asfalto,rural,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,pobre,no pobre
0,Sin asfalto,rural,departamento,No,No,Si,No,pobre,pobre
0,Sin asfalto,rural,casa,No,No,No,Si,pobre,pobre
0,Sin asfalto,rural,departamento,No,No,No,Si,pobre,pobre
0,Sin asfalto,rural,casa,No,No,No,No,pobre,pobre
0,Sin asfalto,rural,departamento,No,No,No,No,pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,pobre,pobre
0,Sin asfalto,rural,departamento,No,No,Si,Si,pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,No,Si,pobre,pobre
0,Sin asfalto,rural,casa,No,No,No,No,pobre,pobre
0,Sin asfalto,rural,departamento,No,No,No,Si,pobre,pobre
0,Sin asfalto,rural,departamento,No,No,No,Si,pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,rural,departamento,No,No,No,No,no pobre,pobre
0,Sin asfalto,urbano,departamento,No,Si,Si,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,No,Si,no pobre,pobre
0,Sin asfalto,rural,departamento,No,No,Si,Si,no pobre,pobre
0,Sin asfalto,urbano,departamento,No,No,No,Si,no pobre,pobre
0,Sin asfalto,rural,departamento,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,rural,departamento,No,No,No,No,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,rural,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,Sin asfalto,rural,casa,No,Si,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,Si,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,con asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,rural,departamento,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,Si,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,con asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,Si,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,Si,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,Si,no pobre,pobre
0,con asfalto,urbano,casa,No,No,No,Si,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,rural,casa,No,No,No,No,no pobre,pobre
0,con asfalto,urbano,casa,No,Si,No,Si,no pobre,no pobre
0,con asfalto,urbano,casa,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,Si,No,Si,Si,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,rural,casa,No,No,No,No,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,rural,casa,No,Si,Si,No,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,rural,departamento,No,No,No,No,no pobre,pobre
0,Sin asfalto,rural,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,rural,casa,No,Si,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,rural,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,departamento,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,Si,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,Si,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,Si,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,Si,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,Si,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,Si,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,rural,departamento,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,Si,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,Si,No,Si,Si,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,Si,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,Si,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,Si,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,rural,casa,No,Si,No,No,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,rural,casa,No,No,No,No,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,Si,no pobre,pobre
1,Sin asfalto,urbano,casa,No,No,No,No,no pobre,pobre
1,Sin asfalto,urbano,departamento,No,Si,No,No,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
1,Sin asfalto,rural,departamento,No,No,No,No,no pobre,pobre
0,Sin asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,rural,departamento,No,No,No,No,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,rural,casa,No,Si,No,No,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,Si,No,Si,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,Si,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,Si,No,Si,Si,no pobre,pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,con asfalto,rural,departamento,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,Si,no pobre,pobre
0,Sin asfalto,rural,departamento,No,No,Si,No,no pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,Si,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,Si,No,no pobre,no pobre
0,con asfalto,rural,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,rural,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,rural,departamento,No,No,No,No,no pobre,pobre
0,Sin asfalto,urbano,departamento,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,Si,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,con asfalto,rural,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,con asfalto,rural,casa,No,Si,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,con asfalto,rural,casa,No,No,Si,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,con asfalto,urbano,casa,Si,No,Si,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,Si,Si,Si,No,no pobre,no pobre
0,con asfalto,urbano,casa,Si,Si,Si,No,no pobre,no pobre
0,con asfalto,urbano,casa,Si,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,pobre,pobre
0,Sin asfalto,urbano,departamento,No,No,No,Si,pobre,pobre
0,Sin asfalto,urbano,departamento,No,Si,Si,Si,pobre,pobre
0,Sin asfalto,rural,departamento,Si,Si,Si,No,pobre,pobre
0,Sin asfalto,rural,departamento,No,Si,Si,Si,pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,pobre,pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,pobre,pobre
0,Sin asfalto,rural,casa,No,No,No,No,pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,pobre,pobre
0,Sin asfalto,rural,departamento,No,No,No,Si,pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,No,Si,pobre,pobre
0,Sin asfalto,urbano,casa,No,No,Si,Si,pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,pobre,no pobre
0,Sin asfalto,rural,departamento,No,No,No,Si,pobre,pobre
0,Sin asfalto,rural,departamento,No,No,Si,No,pobre,pobre
0,Sin asfalto,urbano,casa,Si,No,Si,Si,pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,Si,No,pobre,no pobre
0,Sin asfalto,urbano,departamento,No,No,Si,Si,pobre,pobre
0,Sin asfalto,rural,departamento,No,Si,No,Si,pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,pobre,no pobre
0,Sin asfalto,rural,departamento,Si,No,Si,Si,pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,Si,Si,pobre,pobre
0,Sin asfalto,urbano,departamento,No,No,No,Si,pobre,pobre
0,con asfalto,urbano,casa,Si,No,Si,Si,pobre,no pobre
0,Sin asfalto,rural,departamento,Si,No,Si,No,pobre,pobre
0,Sin asfalto,urbano,casa,No,No,Si,Si,pobre,pobre
0,Sin asfalto,urbano,casa,No,No,Si,Si,pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,No,Si,pobre,pobre
0,Sin asfalto,rural,casa,No,Si,No,Si,pobre,pobre
0,Sin asfalto,rural,departamento,No,No,No,No,pobre,pobre
0,Sin asfalto,rural,casa,No,No,No,No,pobre,pobre
0,Sin asfalto,rural,departamento,No,No,No,Si,pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,pobre,pobre
0,Sin asfalto,urbano,departamento,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,Si,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,Si,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,Si,Si,no pobre,pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,rural,departamento,No,No,No,No,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,Si,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,No,Si,Si,no pobre,pobre
0,Sin asfalto,urbano,departamento,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,Si,No,Si,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,Si,Si,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,con asfalto,urbano,departamento,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,rural,casa,No,No,No,No,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,Si,no pobre,pobre
0,Sin asfalto,urbano,departamento,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,Sin asfalto,rural,departamento,No,Si,No,No,no pobre,pobre
0,Sin asfalto,rural,departamento,No,No,No,No,no pobre,pobre
0,Sin asfalto,urbano,departamento,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,Si,Si,no pobre,pobre
0,Sin asfalto,urbano,departamento,Si,No,Si,No,no pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,con asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,Si,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,Si,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,departamento,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,rural,casa,No,No,No,No,no pobre,pobre
0,Sin asfalto,rural,departamento,No,Si,Si,No,no pobre,pobre
0,Sin asfalto,urbano,casa,No,No,No,No,no pobre,no pobre
0,Sin asfalto,urbano,casa,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,departamento,No,Si,No,No,no pobre,no pobre
0,Sin asfalto,rural,departamento,No,No,No,Si,no pobre,pobre
0,Sin asfalto,rural,departamento,No,No,No,No,no pobre,pobre
0,Sin asfalto,rural,departamento,Si,No,Si,No,no pobre,pobre
0,Sin asfalto,rural,departamento,No,No,No,Si,no pobre,pobre
0,Sin asfalto,urbano,casa,No,Si,No,No,no pobre,no pobre
